city,year,month,type,value
Fort Worth,2010,8,price,121400
Fort Worth,2010,9,sales,618
Fort Worth,2010,9,price,110100
Fort Worth,2010,10,sales,588
Fort Worth,2010,10,price,114500
Fort Worth,2010,11,sales,577
Fort Worth,2010,11,price,107500
Fort Worth,2010,12,sales,613
Fort Worth,2010,12,price,119300
Fort Worth,2011,1,sales,443
Fort Worth,2011,1,price,105900
Fort Worth,2011,2,sales,486
Fort Worth,2011,2,price,107600
Fort Worth,2011,3,sales,638
Fort Worth,2011,3,price,104400
Fort Worth,2011,4,sales,790
Fort Worth,2011,4,price,103000
Fort Worth,2011,5,sales,791
Fort Worth,2011,5,price,113400
Fort Worth,2011,6,sales,878
Fort Worth,2011,6,price,112800
Fort Worth,2011,7,sales,732
Fort Worth,2011,7,price,110000
Fort Worth,2011,8,sales,788
Fort Worth,2011,8,price,123200
Fort Worth,2011,9,sales,716
Fort Worth,2011,9,price,112900
Fort Worth,2011,10,sales,619
Fort Worth,2011,10,price,108100
Fort Worth,2011,11,sales,590
Fort Worth,2011,11,price,107800
Fort Worth,2011,12,sales,653
Fort Worth,2011,12,price,111700
Fort Worth,2012,1,sales,491
Fort Worth,2012,1,price,106300
Fort Worth,2012,2,sales,605
Fort Worth,2012,2,price,112700
Fort Worth,2012,3,sales,801
Fort Worth,2012,3,price,119100
Fort Worth,2012,4,sales,725
Fort Worth,2012,4,price,116300
Fort Worth,2012,5,sales,880
Fort Worth,2012,5,price,121900
Fort Worth,2012,6,sales,928
Fort Worth,2012,6,price,120700
Fort Worth,2012,7,sales,833
Fort Worth,2012,7,price,124600
Fort Worth,2012,8,sales,945
Fort Worth,2012,8,price,118700
Fort Worth,2012,9,sales,711
Fort Worth,2012,9,price,123300
Fort Worth,2012,10,sales,801
Fort Worth,2012,10,price,118900
Fort Worth,2012,11,sales,646
Fort Worth,2012,11,price,120300
Fort Worth,2012,12,sales,716
Fort Worth,2012,12,price,119800
Fort Worth,2013,1,sales,596
Fort Worth,2013,1,price,113900
Fort Worth,2013,2,sales,717
Fort Worth,2013,2,price,125200
Fort Worth,2013,3,sales,925
Fort Worth,2013,3,price,128700
Fort Worth,2013,4,sales,989
Fort Worth,2013,4,price,127200
Fort Worth,2013,5,sales,1086
Fort Worth,2013,5,price,132200
Fort Worth,2013,6,sales,1007
Fort Worth,2013,6,price,135200
Fort Worth,2013,7,sales,1050
Fort Worth,2013,7,price,137500
Fort Worth,2013,8,sales,1091
Fort Worth,2013,8,price,137000
Fort Worth,2013,9,sales,875
Fort Worth,2013,9,price,133300
Fort Worth,2013,10,sales,907
Fort Worth,2013,10,price,134300
Fort Worth,2013,11,sales,805
Fort Worth,2013,11,price,135400
Fort Worth,2013,12,sales,840
Fort Worth,2013,12,price,136300
Fort Worth,2014,1,sales,657
Fort Worth,2014,1,price,124100
Fort Worth,2014,2,sales,724
Fort Worth,2014,2,price,131300
Fort Worth,2014,3,sales,919
Fort Worth,2014,3,price,135400
Fort Worth,2014,4,sales,1032
Fort Worth,2014,4,price,140200
Fort Worth,2014,5,sales,1216
Fort Worth,2014,5,price,141800
Fort Worth,2014,6,sales,1149
Fort Worth,2014,6,price,153700
Fort Worth,2014,7,sales,1161
Fort Worth,2014,7,price,145700
Fort Worth,2014,8,sales,1143
Fort Worth,2014,8,price,148600
Fort Worth,2014,9,sales,977
Fort Worth,2014,9,price,141600
Fort Worth,2014,10,sales,1029
Fort Worth,2014,10,price,142800
Fort Worth,2014,11,sales,756
Fort Worth,2014,11,price,146500
Fort Worth,2014,12,sales,965
Fort Worth,2014,12,price,151600
Fort Worth,2015,1,sales,658
Fort Worth,2015,1,price,143300
Fort Worth,2015,2,sales,737
Fort Worth,2015,2,price,154800
Fort Worth,2015,3,sales,1011
Fort Worth,2015,3,price,149500
Fort Worth,2015,4,sales,1068
Fort Worth,2015,4,price,154300
Fort Worth,2015,5,sales,1205
Fort Worth,2015,5,price,159800
Fort Worth,2015,6,sales,1287
Fort Worth,2015,6,price,159300
Fort Worth,2015,7,sales,1334
Fort Worth,2015,7,price,161700
Galveston,2000,1,sales,37
Galveston,2000,1,price,95000
Galveston,2000,2,sales,54
Galveston,2000,2,price,100000
Galveston,2000,3,sales,80
Galveston,2000,3,price,98300
Galveston,2000,4,sales,82
Galveston,2000,4,price,111100
Galveston,2000,5,sales,89
Galveston,2000,5,price,89200
Galveston,2000,6,sales,100
Galveston,2000,6,price,108600
Galveston,2000,7,sales,85
Galveston,2000,7,price,99000
Galveston,2000,8,sales,92
Galveston,2000,8,price,96200
Galveston,2000,9,sales,58
Galveston,2000,9,price,104000
Galveston,2000,10,sales,75
Galveston,2000,10,price,118800
Galveston,2000,11,sales,53
Galveston,2000,11,price,102000
Galveston,2000,12,sales,59
Galveston,2000,12,price,93000
Galveston,2001,1,sales,32
Galveston,2001,1,price,113300
Galveston,2001,2,sales,63
Galveston,2001,2,price,127100
Galveston,2001,3,sales,62
Galveston,2001,3,price,132000
Galveston,2001,4,sales,65
Galveston,2001,4,price,NA
Galveston,2001,5,sales,66
Galveston,2001,5,price,NA
Galveston,2001,6,sales,67
Galveston,2001,6,price,NA
Galveston,2001,7,sales,71
Galveston,2001,7,price,NA
Galveston,2001,8,sales,68
Galveston,2001,8,price,NA
Galveston,2001,9,sales,65
Galveston,2001,9,price,NA
Galveston,2001,10,sales,64
Galveston,2001,10,price,NA
Galveston,2001,11,sales,64
Galveston,2001,11,price,NA
Galveston,2001,12,sales,58
Galveston,2001,12,price,NA
Galveston,2002,1,sales,33
Galveston,2002,1,price,NA
Galveston,2002,2,sales,83
Galveston,2002,2,price,NA
Galveston,2002,3,sales,64
Galveston,2002,3,price,NA
Galveston,2002,4,sales,93
Galveston,2002,4,price,NA
Galveston,2002,5,sales,101
Galveston,2002,5,price,NA
Galveston,2002,6,sales,118
Galveston,2002,6,price,NA
Galveston,2002,7,sales,89
Galveston,2002,7,price,NA
Galveston,2002,8,sales,83
Galveston,2002,8,price,NA
Galveston,2002,9,sales,48
Galveston,2002,9,price,NA
Galveston,2002,10,sales,65
Galveston,2002,10,price,NA
Galveston,2002,11,sales,54
Galveston,2002,11,price,NA
Galveston,2002,12,sales,68
Galveston,2002,12,price,NA
Galveston,2003,1,sales,38
Galveston,2003,1,price,95000
Galveston,2003,2,sales,62
Galveston,2003,2,price,120000
Galveston,2003,3,sales,49
Galveston,2003,3,price,NA
Galveston,2003,4,sales,77
Galveston,2003,4,price,130000
Galveston,2003,5,sales,97
Galveston,2003,5,price,110000
Galveston,2003,6,sales,88
Galveston,2003,6,price,143600
Galveston,2003,7,sales,107
Galveston,2003,7,price,113800
Galveston,2003,8,sales,97
Galveston,2003,8,price,131800
Galveston,2003,9,sales,69
Galveston,2003,9,price,125000
Galveston,2003,10,sales,70
Galveston,2003,10,price,124000
Galveston,2003,11,sales,NA
Galveston,2003,11,price,NA
Galveston,2003,12,sales,76
Galveston,2003,12,price,120000
Galveston,2004,1,sales,49
Galveston,2004,1,price,124300
Galveston,2004,2,sales,64
Galveston,2004,2,price,135000
Galveston,2004,3,sales,84
Galveston,2004,3,price,137500
Galveston,2004,4,sales,119
Galveston,2004,4,price,124500
Galveston,2004,5,sales,97
Galveston,2004,5,price,163000
Galveston,2004,6,sales,121
Galveston,2004,6,price,143000
Galveston,2004,7,sales,104
Galveston,2004,7,price,140000
Galveston,2004,8,sales,118
Galveston,2004,8,price,124000
Galveston,2004,9,sales,105
Galveston,2004,9,price,139200
Galveston,2004,10,sales,93
Galveston,2004,10,price,147100
Galveston,2004,11,sales,86
Galveston,2004,11,price,120000
Galveston,2004,12,sales,90
Galveston,2004,12,price,138200
Galveston,2005,1,sales,55
Galveston,2005,1,price,165000
Galveston,2005,2,sales,80
Galveston,2005,2,price,144000
Galveston,2005,3,sales,88
Galveston,2005,3,price,106700
Galveston,2005,4,sales,160
Galveston,2005,4,price,162400
Galveston,2005,5,sales,147
Galveston,2005,5,price,157900
Galveston,2005,6,sales,158
Galveston,2005,6,price,172900
Galveston,2005,7,sales,140
Galveston,2005,7,price,172200
Galveston,2005,8,sales,144
Galveston,2005,8,price,163800
Galveston,2005,9,sales,96
Galveston,2005,9,price,178000
Galveston,2005,10,sales,68
Galveston,2005,10,price,172000
Galveston,2005,11,sales,78
Galveston,2005,11,price,160000
Galveston,2005,12,sales,80
Galveston,2005,12,price,158000
Galveston,2006,1,sales,47
Galveston,2006,1,price,172500
Galveston,2006,2,sales,83
Galveston,2006,2,price,182000
Galveston,2006,3,sales,111
Galveston,2006,3,price,183800
Galveston,2006,4,sales,125
Galveston,2006,4,price,166900
Galveston,2006,5,sales,149
Galveston,2006,5,price,177500
Galveston,2006,6,sales,123
Galveston,2006,6,price,171300
Galveston,2006,7,sales,109
Galveston,2006,7,price,163800
Galveston,2006,8,sales,103
Galveston,2006,8,price,176700
Galveston,2006,9,sales,93
Galveston,2006,9,price,171000
Galveston,2006,10,sales,88
Galveston,2006,10,price,180000
Galveston,2006,11,sales,60
Galveston,2006,11,price,165000
Galveston,2006,12,sales,64
Galveston,2006,12,price,156000
Galveston,2007,1,sales,58
Galveston,2007,1,price,168000
Galveston,2007,2,sales,89
Galveston,2007,2,price,190000
Galveston,2007,3,sales,94
Galveston,2007,3,price,195000
Galveston,2007,4,sales,99
Galveston,2007,4,price,163300
Galveston,2007,5,sales,144
Galveston,2007,5,price,168000
Galveston,2007,6,sales,133
Galveston,2007,6,price,174400
Galveston,2007,7,sales,116
Galveston,2007,7,price,163300
Galveston,2007,8,sales,102
Galveston,2007,8,price,182200
Galveston,2007,9,sales,93
Galveston,2007,9,price,165000
Galveston,2007,10,sales,85
Galveston,2007,10,price,192500
Galveston,2007,11,sales,80
Galveston,2007,11,price,176000
Galveston,2007,12,sales,64
Galveston,2007,12,price,171400
Galveston,2008,1,sales,46
Galveston,2008,1,price,140000
Galveston,2008,2,sales,81
Galveston,2008,2,price,170000
Galveston,2008,3,sales,82
Galveston,2008,3,price,222200
Galveston,2008,4,sales,90
Galveston,2008,4,price,176000
Galveston,2008,5,sales,112
Galveston,2008,5,price,180000
Galveston,2008,6,sales,133
Galveston,2008,6,price,205000
Galveston,2008,7,sales,117
Galveston,2008,7,price,194000
Galveston,2008,8,sales,114
Galveston,2008,8,price,208300
Galveston,2008,9,sales,29
Galveston,2008,9,price,165000
Galveston,2008,10,sales,25
Galveston,2008,10,price,163300
Galveston,2008,11,sales,27
Galveston,2008,11,price,130000
Galveston,2008,12,sales,42
Galveston,2008,12,price,110000
Galveston,2009,1,sales,41
Galveston,2009,1,price,91700
Galveston,2009,2,sales,62
Galveston,2009,2,price,90000
Galveston,2009,3,sales,59
Galveston,2009,3,price,97500
Galveston,2009,4,sales,68
Galveston,2009,4,price,85000
Galveston,2009,5,sales,54
Galveston,2009,5,price,132000
Galveston,2009,6,sales,101
Galveston,2009,6,price,163300
Galveston,2009,7,sales,83
Galveston,2009,7,price,150000
Galveston,2009,8,sales,65
Galveston,2009,8,price,138600
Galveston,2009,9,sales,58
Galveston,2009,9,price,150000
Galveston,2009,10,sales,65
Galveston,2009,10,price,151700
Galveston,2009,11,sales,47
Galveston,2009,11,price,121400
Galveston,2009,12,sales,52
Galveston,2009,12,price,125000
Galveston,2010,1,sales,23
Galveston,2010,1,price,145000
Galveston,2010,2,sales,60
Galveston,2010,2,price,170000
Galveston,2010,3,sales,78
Galveston,2010,3,price,145000
Galveston,2010,4,sales,82
Galveston,2010,4,price,153300
Galveston,2010,5,sales,101
Galveston,2010,5,price,157000
Galveston,2010,6,sales,81
Galveston,2010,6,price,176700
Galveston,2010,7,sales,87
Galveston,2010,7,price,187500
Galveston,2010,8,sales,80
Galveston,2010,8,price,180000
Galveston,2010,9,sales,66
Galveston,2010,9,price,133300
Galveston,2010,10,sales,75
Galveston,2010,10,price,172200
Galveston,2010,11,sales,60
Galveston,2010,11,price,165000
Galveston,2010,12,sales,77
Galveston,2010,12,price,183300
Galveston,2011,1,sales,43
Galveston,2011,1,price,170000
Galveston,2011,2,sales,53
Galveston,2011,2,price,177500
Galveston,2011,3,sales,79
Galveston,2011,3,price,190000
Galveston,2011,4,sales,89
Galveston,2011,4,price,186000
Galveston,2011,5,sales,89
Galveston,2011,5,price,171200
Galveston,2011,6,sales,89
Galveston,2011,6,price,150000
Galveston,2011,7,sales,95
Galveston,2011,7,price,170000
Galveston,2011,8,sales,96
Galveston,2011,8,price,160000
Galveston,2011,9,sales,67
Galveston,2011,9,price,174000
Galveston,2011,10,sales,70
Galveston,2011,10,price,173300
Galveston,2011,11,sales,60
Galveston,2011,11,price,126700
Galveston,2011,12,sales,79
Galveston,2011,12,price,166000
Galveston,2012,1,sales,39
Galveston,2012,1,price,122500
Galveston,2012,2,sales,71
Galveston,2012,2,price,186000
Galveston,2012,3,sales,68
Galveston,2012,3,price,146700
Galveston,2012,4,sales,83
Galveston,2012,4,price,153800
Galveston,2012,5,sales,122
Galveston,2012,5,price,182900
Galveston,2012,6,sales,115
Galveston,2012,6,price,168800
Galveston,2012,7,sales,96
Galveston,2012,7,price,152500
Galveston,2012,8,sales,95
Galveston,2012,8,price,156200
Galveston,2012,9,sales,64
Galveston,2012,9,price,172000
Galveston,2012,10,sales,69
Galveston,2012,10,price,186000
Galveston,2012,11,sales,71
Galveston,2012,11,price,178600
Galveston,2012,12,sales,84
Galveston,2012,12,price,160000
Galveston,2013,1,sales,45
Galveston,2013,1,price,165000
Galveston,2013,2,sales,77
Galveston,2013,2,price,183300
Galveston,2013,3,sales,75
Galveston,2013,3,price,192500
Galveston,2013,4,sales,88
Galveston,2013,4,price,216700
Galveston,2013,5,sales,115
Galveston,2013,5,price,202100
Galveston,2013,6,sales,95
Galveston,2013,6,price,202800
Galveston,2013,7,sales,118
Galveston,2013,7,price,165000
Galveston,2013,8,sales,123
Galveston,2013,8,price,211200
Galveston,2013,9,sales,91
Galveston,2013,9,price,187800
Galveston,2013,10,sales,74
Galveston,2013,10,price,156000
Galveston,2013,11,sales,58
Galveston,2013,11,price,180000
Galveston,2013,12,sales,64
Galveston,2013,12,price,180000
Galveston,2014,1,sales,48
Galveston,2014,1,price,176700
Galveston,2014,2,sales,96
Galveston,2014,2,price,177500
Galveston,2014,3,sales,86
Galveston,2014,3,price,204200
Galveston,2014,4,sales,119
Galveston,2014,4,price,173600
Galveston,2014,5,sales,142
Galveston,2014,5,price,229500
Galveston,2014,6,sales,133
Galveston,2014,6,price,210400
Galveston,2014,7,sales,130
Galveston,2014,7,price,196700
Galveston,2014,8,sales,108
Galveston,2014,8,price,214300
Galveston,2014,9,sales,98
Galveston,2014,9,price,188000
Galveston,2014,10,sales,84
Galveston,2014,10,price,212500
Galveston,2014,11,sales,68
Galveston,2014,11,price,228600
Galveston,2014,12,sales,81
Galveston,2014,12,price,182000
Galveston,2015,1,sales,43
Galveston,2015,1,price,187500
Galveston,2015,2,sales,65
Galveston,2015,2,price,205800
Galveston,2015,3,sales,88
Galveston,2015,3,price,203800
Galveston,2015,4,sales,95
Galveston,2015,4,price,187500
Galveston,2015,5,sales,122
Galveston,2015,5,price,210700
Galveston,2015,6,sales,111
Galveston,2015,6,price,206900
Galveston,2015,7,sales,141
Galveston,2015,7,price,203800
Garland,2000,1,sales,147
Garland,2000,1,price,85200
Garland,2000,2,sales,201
Garland,2000,2,price,88600
Garland,2000,3,sales,284
Garland,2000,3,price,87100
Garland,2000,4,sales,255
Garland,2000,4,price,92200
Garland,2000,5,sales,280
Garland,2000,5,price,95400
Garland,2000,6,sales,302
Garland,2000,6,price,92600
Garland,2000,7,sales,268
Garland,2000,7,price,94000
Garland,2000,8,sales,277
Garland,2000,8,price,94100
Garland,2000,9,sales,198
Garland,2000,9,price,95500
Garland,2000,10,sales,227
Garland,2000,10,price,91100
Garland,2000,11,sales,212
Garland,2000,11,price,93700
Garland,2000,12,sales,185
Garland,2000,12,price,96600
Garland,2001,1,sales,164
Garland,2001,1,price,94200
Garland,2001,2,sales,181
Garland,2001,2,price,102000
Garland,2001,3,sales,243
Garland,2001,3,price,98600
Garland,2001,4,sales,239
Garland,2001,4,price,101400
Garland,2001,5,sales,263
Garland,2001,5,price,102500
Garland,2001,6,sales,279
Garland,2001,6,price,103800
Garland,2001,7,sales,290
Garland,2001,7,price,106200
Garland,2001,8,sales,269
Garland,2001,8,price,106600
Garland,2001,9,sales,250
Garland,2001,9,price,106400
Garland,2001,10,sales,189
Garland,2001,10,price,101500
Garland,2001,11,sales,224
Garland,2001,11,price,104600
Garland,2001,12,sales,212
Garland,2001,12,price,109200
Garland,2002,1,sales,165
Garland,2002,1,price,105100
Garland,2002,2,sales,199
Garland,2002,2,price,103600
Garland,2002,3,sales,249
Garland,2002,3,price,105600
Garland,2002,4,sales,243
Garland,2002,4,price,107100
Garland,2002,5,sales,239
Garland,2002,5,price,106900
Garland,2002,6,sales,235
Garland,2002,6,price,108500
Garland,2002,7,sales,283
Garland,2002,7,price,111300
Garland,2002,8,sales,259
Garland,2002,8,price,113700
Garland,2002,9,sales,238
Garland,2002,9,price,112500
Garland,2002,10,sales,224
Garland,2002,10,price,110600
Garland,2002,11,sales,215
Garland,2002,11,price,111200
Garland,2002,12,sales,187
Garland,2002,12,price,109800
Garland,2003,1,sales,151
Garland,2003,1,price,108700
Garland,2003,2,sales,166
Garland,2003,2,price,111200
Garland,2003,3,sales,225
Garland,2003,3,price,114200
Garland,2003,4,sales,215
Garland,2003,4,price,112200
Garland,2003,5,sales,289
Garland,2003,5,price,110500
Garland,2003,6,sales,248
Garland,2003,6,price,109600
Garland,2003,7,sales,252
Garland,2003,7,price,114700
Garland,2003,8,sales,275
Garland,2003,8,price,112400
Garland,2003,9,sales,237
Garland,2003,9,price,109500
Garland,2003,10,sales,230
Garland,2003,10,price,106700
Garland,2003,11,sales,182
Garland,2003,11,price,107600
Garland,2003,12,sales,231
Garland,2003,12,price,110100
Garland,2004,1,sales,140
Garland,2004,1,price,108800
Garland,2004,2,sales,186
Garland,2004,2,price,112000
Garland,2004,3,sales,285
Garland,2004,3,price,108500
Garland,2004,4,sales,241
Garland,2004,4,price,112100
Garland,2004,5,sales,260
Garland,2004,5,price,108800
Garland,2004,6,sales,273
Garland,2004,6,price,111900
Garland,2004,7,sales,258
Garland,2004,7,price,111800
Garland,2004,8,sales,250
Garland,2004,8,price,111000
Garland,2004,9,sales,206
Garland,2004,9,price,110200
Garland,2004,10,sales,221
Garland,2004,10,price,107900
Garland,2004,11,sales,200
Garland,2004,11,price,109700
Garland,2004,12,sales,244
Garland,2004,12,price,107100
Garland,2005,1,sales,138
Garland,2005,1,price,101800
Garland,2005,2,sales,170
Garland,2005,2,price,110500
Garland,2005,3,sales,260
Garland,2005,3,price,108900
Garland,2005,4,sales,244
Garland,2005,4,price,109100
Garland,2005,5,sales,235
Garland,2005,5,price,107400
Garland,2005,6,sales,271
Garland,2005,6,price,112100
Garland,2005,7,sales,267
Garland,2005,7,price,113100
Garland,2005,8,sales,268
Garland,2005,8,price,116100
Garland,2005,9,sales,221
Garland,2005,9,price,113500
Garland,2005,10,sales,243
Garland,2005,10,price,113500
Garland,2005,11,sales,188
Garland,2005,11,price,113500
Garland,2005,12,sales,189
Garland,2005,12,price,107800
Garland,2006,1,sales,149
Garland,2006,1,price,105900
Garland,2006,2,sales,169
Garland,2006,2,price,108000
Garland,2006,3,sales,224
Garland,2006,3,price,107900
Garland,2006,4,sales,261
Garland,2006,4,price,109300
Garland,2006,5,sales,274
Garland,2006,5,price,115300
Garland,2006,6,sales,288
Garland,2006,6,price,114100
Garland,2006,7,sales,234
Garland,2006,7,price,113100
Garland,2006,8,sales,270
Garland,2006,8,price,111700
Garland,2006,9,sales,243
Garland,2006,9,price,110500
Garland,2006,10,sales,241
Garland,2006,10,price,109600
Garland,2006,11,sales,216
Garland,2006,11,price,109000
Garland,2006,12,sales,206
Garland,2006,12,price,111400
Garland,2007,1,sales,139
Garland,2007,1,price,110500
Garland,2007,2,sales,162
Garland,2007,2,price,108800
Garland,2007,3,sales,241
Garland,2007,3,price,105000
Garland,2007,4,sales,203
Garland,2007,4,price,108700
Garland,2007,5,sales,273
Garland,2007,5,price,113500
Garland,2007,6,sales,273
Garland,2007,6,price,112400
Garland,2007,7,sales,246
Garland,2007,7,price,110000
Garland,2007,8,sales,230
Garland,2007,8,price,109000
Garland,2007,9,sales,151
Garland,2007,9,price,105900
Garland,2007,10,sales,176
Garland,2007,10,price,104800
Garland,2007,11,sales,205
Garland,2007,11,price,96900
Garland,2007,12,sales,171
Garland,2007,12,price,101200
Garland,2008,1,sales,142
Garland,2008,1,price,100000
Garland,2008,2,sales,169
Garland,2008,2,price,99600
Garland,2008,3,sales,174
Garland,2008,3,price,104400
Garland,2008,4,sales,192
Garland,2008,4,price,102600
Garland,2008,5,sales,186
Garland,2008,5,price,100600
Garland,2008,6,sales,188
Garland,2008,6,price,103300
Garland,2008,7,sales,175
Garland,2008,7,price,106800
Garland,2008,8,sales,201
Garland,2008,8,price,99800
Garland,2008,9,sales,176
Garland,2008,9,price,103300
Garland,2008,10,sales,163
Garland,2008,10,price,101200
Garland,2008,11,sales,122
Garland,2008,11,price,96400
Garland,2008,12,sales,136
Garland,2008,12,price,97100
Garland,2009,1,sales,104
Garland,2009,1,price,97500
Garland,2009,2,sales,149
Garland,2009,2,price,100600
Garland,2009,3,sales,148
Garland,2009,3,price,91100
Garland,2009,4,sales,158
Garland,2009,4,price,103200
Garland,2009,5,sales,150
Garland,2009,5,price,104200
Garland,2009,6,sales,183
Garland,2009,6,price,111500
Garland,2009,7,sales,177
Garland,2009,7,price,105900
Garland,2009,8,sales,169
Garland,2009,8,price,106500
Garland,2009,9,sales,169
Garland,2009,9,price,103100
Garland,2009,10,sales,177
Garland,2009,10,price,102200
Garland,2009,11,sales,189
Garland,2009,11,price,107100
Garland,2009,12,sales,140
Garland,2009,12,price,97800
Garland,2010,1,sales,98
Garland,2010,1,price,85000
Garland,2010,2,sales,124
Garland,2010,2,price,93000
Garland,2010,3,sales,169
Garland,2010,3,price,103900
Garland,2010,4,sales,224
Garland,2010,4,price,109400
Garland,2010,5,sales,198
Garland,2010,5,price,99500
Garland,2010,6,sales,185
Garland,2010,6,price,102900
Garland,2010,7,sales,120
Garland,2010,7,price,97500
Garland,2010,8,sales,116
Garland,2010,8,price,94400
Garland,2010,9,sales,149
